"messageKey","","en","de","es","fr","pt","ru","zh"
"material.commodity.description.thargoidtissuesampletype4","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample is from the Hydra variant, and is therefore more developed than samples from other kinds of Interceptor, with denser biological matter and more intricate technological elements. Such samples are highly sought after by scientists despite being highly corrosive.","","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample is from the Hydra variant, and is therefore more developed than samples from other kinds of Interceptor, with denser biological matter and more intricate technological elements. Such samples are highly sought after by scientists despite being highly corrosive.","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample is from the Hydra variant, and is therefore more developed than samples from other kinds of Interceptor, with denser biological matter and more intricate technological elements. Such samples are highly sought after by scientists despite being highly corrosive.","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample is from the Hydra variant, and is therefore more developed than samples from other kinds of Interceptor, with denser biological matter and more intricate technological elements. Such samples are highly sought after by scientists despite being highly corrosive.","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample is from the Hydra variant, and is therefore more developed than samples from other kinds of Interceptor, with denser biological matter and more intricate technological elements. Such samples are highly sought after by scientists despite being highly corrosive.","Образец биомеханической ткани с таргоидского корабля типа «перехватчик». Данный образец взят с варианта корабля, известного как «Гидра». По своей структуре он превосходит образцы, взятые с других разновидностей этого типа: биомасса более плотная, содержатся более сложные технические элементы.","从一艘Thargoid Interceptor级舰船上取得的一块生物机械组织样本。这块样本来自Hydra变种，所以比起任何其他种类的Interceptor样本都发育更完全，具有更致密的生物质与更复杂精细的科技组件。虽然它具有高度腐蚀性，但科学家仍然大量需求它们。"
"material.commodity.description.thargoidtissuesampletype5","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample has been taken from a variant known as an Orthrus.","","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample has been taken from a variant known as an Orthrus.","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample has been taken from a variant known as an Orthrus.","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample has been taken from a variant known as an Orthrus.","A sample of bio-mechanical tissue taken from a Thargoid Interceptor-class vessel. This sample has been taken from a variant known as an Orthrus.","Образец биомеханической ткани с таргоидского корабля типа перехватчик. Данный образец взят с модели, известной как «Орф», и содержит как биологические, так и механические элементы.","从一艘Thargoid Interceptor级舰船上取得的一块生物机械组织样本。这块样本从一个被称为Orthrus的变种上取得。"
"material.commodity.description.thargoidtissuesampletype6","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Glaive and contains both biological and mechanical elements.","","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Glaive and contains both biological and mechanical elements.","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Glaive and contains both biological and mechanical elements.","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Glaive and contains both biological and mechanical elements.","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Glaive and contains both biological and mechanical elements.","Образец биомеханической ткани с таргоидского корабля типа «охотник». Данный образец взят с варианта корабля, известного как «Глефа».","从一艘Thargoid Hunter级舰船上取得的一块生物机械组织样本。这块样本从一个被称为Glaive的变种上取得，同时包含生物成分和机械成分。"
"material.commodity.description.thargoidtissuesampletype7","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Scythe.","","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Scythe.","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Scythe.","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Scythe.","A sample of bio-mechanical tissue taken from a Thargoid Hunter-class vessel. This sample has been taken from a variant known as a Scythe.","Образец биомеханической ткани с таргоидского корабля типа «охотник». Данный образец взят с варианта корабля, известного как «Коса».","从一艘Thargoid Hunter级舰船上取得的一块生物机械组织样本。这块样本从一个被称为Scythe的变种上取得。"
"material.commodity.description.thargoidtitandrivecomponent","A component of a large Thargoid propulsion drive found in the wreckage of a Titan.","","A component of a large Thargoid propulsion drive found in the wreckage of a Titan.","A component of a large Thargoid propulsion drive found in the wreckage of a Titan.","A component of a large Thargoid propulsion drive found in the wreckage of a Titan.","A component of a large Thargoid propulsion drive found in the wreckage of a Titan.","Компонент большого таргоидского двигателя, найденный среди обломков титана.","从一个Titan残骸中找到的，大型Thargoid推进器上的一个部件。"
"material.commodity.description.thehuttonmug","Delivered over vast distances by those in search of a profit, the Hutton Mug is only sold to commanders who make the painfully long journey to Hutton Orbital. Made from the salvaged frame shift drive plates of ships that run out of fuel before reaching the station, this is purely a vanity item commemorating the epic journey. Its value lies in its rarity and latent frame shift energies keeping your drink that little bit warmer for the journey.","","Delivered over vast distances by those in search of a profit, the Hutton Mug is only sold to commanders who make the painfully long journey to Hutton Orbital. Made from the salvaged frame shift drive plates of ships that run out of fuel before reaching the station, this is purely a vanity item commemorating the epic journey. Its value lies in its rarity and latent frame shift energies keeping your drink that little bit warmer for the journey.","Delivered over vast distances by those in search of a profit, the Hutton Mug is only sold to commanders who make the painfully long journey to Hutton Orbital. Made from the salvaged frame shift drive plates of ships that run out of fuel before reaching the station, this is purely a vanity item commemorating the epic journey. Its value lies in its rarity and latent frame shift energies keeping your drink that little bit warmer for the journey.","Delivered over vast distances by those in search of a profit, the Hutton Mug is only sold to commanders who make the painfully long journey to Hutton Orbital. Made from the salvaged frame shift drive plates of ships that run out of fuel before reaching the station, this is purely a vanity item commemorating the epic journey. Its value lies in its rarity and latent frame shift energies keeping your drink that little bit warmer for the journey.","Delivered over vast distances by those in search of a profit, the Hutton Mug is only sold to commanders who make the painfully long journey to Hutton Orbital. Made from the salvaged frame shift drive plates of ships that run out of fuel before reaching the station, this is purely a vanity item commemorating the epic journey. Its value lies in its rarity and latent frame shift energies keeping your drink that little bit warmer for the journey.","Кружки Hutton продают только командирам, добравшимся в запредельную даль на орбитальную станцию Hutton, в качестве напоминания о проделанном полёте. Эти кружки сделаны из переработанных двигателей кораблей, у которых кончилось топливо на подлёте к станции. Толку от неё немного, разве что похвастать её редкостью, да ещё остаточная радиация компонентов двигателя дольше не даёт остыть напитку.","Hutton马克杯常被远距离运输来赚取利润，而这只对那些完成了这令人如坐针毡的长旅的指挥官出售。它由打捞上来的，抵达该站点前就耗尽燃料的飞船的FSD板材制成，是纯粹为了纪念这一史诗般的长途而造的面子货物。其价值在于其稀有性以及能让你的饮料在旅途中稍微温热些的，残留的FSD能量。"
"material.commodity.description.thermalcoolingunits","Produced by: Industrial\nConsumed by: Colony (Surface), Extraction (Surface), High Tech (Surface), Military (Surface) and Tourist (Surface)\n\nThese draw excess heat from surrounding material to enable habitation in even the most extreme environments.","","Produced by: Industrial\nConsumed by: Colony (Surface), Extraction (Surface), High Tech (Surface), Military (Surface) and Tourist (Surface)\n\nThese draw excess heat from surrounding material to enable habitation in even the most extreme environments.","Produced by: Industrial\nConsumed by: Colony (Surface), Extraction (Surface), High Tech (Surface), Military (Surface) and Tourist (Surface)\n\nThese draw excess heat from surrounding material to enable habitation in even the most extreme environments.","Produced by: Industrial\nConsumed by: Colony (Surface), Extraction (Surface), High Tech (Surface), Military (Surface) and Tourist (Surface)\n\nThese draw excess heat from surrounding material to enable habitation in even the most extreme environments.","Produced by: Industrial\nConsumed by: Colony (Surface), Extraction (Surface), High Tech (Surface), Military (Surface) and Tourist (Surface)\n\nThese draw excess heat from surrounding material to enable habitation in even the most extreme environments.","Производится: Промышленная\nПотребляется: Колония (на поверхн.), Добывающая (на поверхн.), Высоко-технологичная (на поверхн.), Военная (на поверхн.), Туристическая (на поверхн.) \n\nОтводят тепло из окружающих материалов, что позволяет наладить жизнь даже в самых экстремальных условиях.","产出于：工业\n消耗于：殖民地 (地面)，开采 (地面)，高科技 (地面)，军事 (地面)，旅游 (地面)\n\n这些单元会将多余热量从周围的材料吸收走以使得在哪怕最极端的环境生存成为可能。"
"material.commodity.description.thorium","Produced by: Refinery (Surface)\nConsumed by: High Tech and Military\n\nThorium, Th, atomic number 90. Melting point 2023K. A radioactive actinide metal. It was once used in ancient fission reactors. It is still used by some medical technology and as a component in advanced ceramics.","","Produced by: Refinery (Surface)\nConsumed by: High Tech and Military\n\nThorium, Th, atomic number 90. Melting point 2023K. A radioactive actinide metal. It was once used in ancient fission reactors. It is still used by some medical technology and as a component in advanced ceramics.","Produced by: Refinery (Surface)\nConsumed by: High Tech and Military\n\nThorium, Th, atomic number 90. Melting point 2023K. A radioactive actinide metal. It was once used in ancient fission reactors. It is still used by some medical technology and as a component in advanced ceramics.","Produced by: Refinery (Surface)\nConsumed by: High Tech and Military\n\nThorium, Th, atomic number 90. Melting point 2023K. A radioactive actinide metal. It was once used in ancient fission reactors. It is still used by some medical technology and as a component in advanced ceramics.","Produced by: Refinery (Surface)\nConsumed by: High Tech and Military\n\nThorium, Th, atomic number 90. Melting point 2023K. A radioactive actinide metal. It was once used in ancient fission reactors. It is still used by some medical technology and as a component in advanced ceramics.","Производится: Перерабатывающая на пов.\nПотребляется: Высоко-технологичная и Военная\n\nТорий, Th, атомный номер 90, температура плавления — 2023 К. Радиоактивный актиноидный металл, который когда-то использовался в древних ядерных реакторах. Сейчас иногда применяется в медицинских технологиях и в качестве компонента при производстве сложной керамики.","产出于：精炼 (地面) \n消耗于：高科技与军事\n\n钍，Th，原子序数90，熔点2023开尔文。一种放射性锕系元素。它曾被用于古代核裂变反应堆。目前仍在某些医疗科技设备中使用，以及作为高级陶瓷的一种成分。"
"material.commodity.description.thrutiscream"," A curious mix of fermented Thrutis Giant Rat milk and raw turtle egg yokes produces a potent mix similar to Ancient Advocaat. Each bottle is provided with a ceremonial tasting spoon, to ease the pouring of this viscous but delicious drink.",""," A curious mix of fermented Thrutis Giant Rat milk and raw turtle egg yokes produces a potent mix similar to Ancient Advocaat. Each bottle is provided with a ceremonial tasting spoon, to ease the pouring of this viscous but delicious drink."," A curious mix of fermented Thrutis Giant Rat milk and raw turtle egg yokes produces a potent mix similar to Ancient Advocaat. Each bottle is provided with a ceremonial tasting spoon, to ease the pouring of this viscous but delicious drink."," A curious mix of fermented Thrutis Giant Rat milk and raw turtle egg yokes produces a potent mix similar to Ancient Advocaat. Each bottle is provided with a ceremonial tasting spoon, to ease the pouring of this viscous but delicious drink."," A curious mix of fermented Thrutis Giant Rat milk and raw turtle egg yokes produces a potent mix similar to Ancient Advocaat. Each bottle is provided with a ceremonial tasting spoon, to ease the pouring of this viscous but delicious drink.","Эта необычная смесь ферментированного молока трутисской огромной крысы и сырого желтка яйца черепахи является крепким напитком, чем-то похожим на Древнего «Адвоката». К каждой бутылке прилагается церемониальная дегустационная ложка, которая упрощает процесс разлива этого вязкого, но вкусного напитка.","发酵的Thrutis巨鼠奶与生海龟蛋黄组成的奇妙混合物，口味浓郁，类似古代的荷兰甜烈酒。每瓶酒都附赠一个仪式用品鉴勺，来减轻这种劲大又美味的饮料带来的冲击力。"
"material.commodity.description.tiegfriessynthsilk","Spun from atoms using a number of interconnected particle colliders, this silk is almost indistinguishable from the real thing.","","Spun from atoms using a number of interconnected particle colliders, this silk is almost indistinguishable from the real thing.","Spun from atoms using a number of interconnected particle colliders, this silk is almost indistinguishable from the real thing.","Spun from atoms using a number of interconnected particle colliders, this silk is almost indistinguishable from the real thing.","Spun from atoms using a number of interconnected particle colliders, this silk is almost indistinguishable from the real thing.","Этот шёлк соткан из атомов с помощью множества соединённых между собой коллайдеров и почти неотличим от настоящего.","用数个互联的粒子对撞机将原子纺织成的丝绸，和真品几乎完全无法分辨。"
"material.commodity.description.timecapsule","These canisters are of historical interest and highly collectable although sometimes the contents have turned to dust with age.","","These canisters are of historical interest and highly collectable although sometimes the contents have turned to dust with age.","These canisters are of historical interest and highly collectable although sometimes the contents have turned to dust with age.","These canisters are of historical interest and highly collectable although sometimes the contents have turned to dust with age.","These canisters are of historical interest and highly collectable although sometimes the contents have turned to dust with age.","Даже если содержимое давно обратилось в прах, эти контейнеры имеют историческую ценность и пользуются высоким спросом среди коллекционеров.","这些容器具有历史意义，非常值得收集，虽然其内容物有时已经因年代久远而化为齑粉。"
"material.commodity.description.tiolcewaste2pasteunits","The original and best, turning all your waste into a nutritious and wholesome paste.","","The original and best, turning all your waste into a nutritious and wholesome paste.","The original and best, turning all your waste into a nutritious and wholesome paste.","The original and best, turning all your waste into a nutritious and wholesome paste.","The original and best, turning all your waste into a nutritious and wholesome paste.","Первое и лучшее в своём роде устройство, которое преобразует любой ваш мусор в питательную и полезную пасту.","原汁原味，将你的生物废料变为富含营养而有益健康的糨糊。"
"material.commodity.description.titanium","Produced by: Refinery\nConsumed by: Industrial and Military\n\nTitanium, Ti, atomic number 22. Melting point 1941K. A lustrous, silver-grey, low density, high strength metal that is used in a great many industrial applications, including high-spec spacecraft hulls.","","Produced by: Refinery\nConsumed by: Industrial and Military\n\nTitanium, Ti, atomic number 22. Melting point 1941K. A lustrous, silver-grey, low density, high strength metal that is used in a great many industrial applications, including high-spec spacecraft hulls.","Produced by: Refinery\nConsumed by: Industrial and Military\n\nTitanium, Ti, atomic number 22. Melting point 1941K. A lustrous, silver-grey, low density, high strength metal that is used in a great many industrial applications, including high-spec spacecraft hulls.","Produced by: Refinery\nConsumed by: Industrial and Military\n\nTitanium, Ti, atomic number 22. Melting point 1941K. A lustrous, silver-grey, low density, high strength metal that is used in a great many industrial applications, including high-spec spacecraft hulls.","Produced by: Refinery\nConsumed by: Industrial and Military\n\nTitanium, Ti, atomic number 22. Melting point 1941K. A lustrous, silver-grey, low density, high strength metal that is used in a great many industrial applications, including high-spec spacecraft hulls.","Производится: Перерабатывающая\nПотребляется: Военная и Промышленная\n\nТитан, Тi, атомный номер 22. Температура плавления: 1941 К. Блестящий, серебристо-серый, лёгкий, прочный металл, который используется во многих отраслях промышленности, в том числе в производстве корпусов космических аппаратов.","产出于：精炼\n消耗于：工业与军事\n\n钛，Ti，原子序数22，熔点1941开尔文。一种有金属光泽的，银灰色的，低密度高强度的金属，用于许多工业应用，包括高级太空飞船船体。"
"material.commodity.description.tobacco","Produced by: Agricultural\nConsumed by: All\n\nIllegal in Imperial prison colonies and corporate markets. Also illegal in most Federal worlds and independent theocracies and corporate governed worlds., A naturally occurring plant the leaves of which, when dried and shredded, are a source of nicotine, a mild and expensive organic narcotic. Usually chewed or smoked, and used in ancient rituals. Illegal in many jurisdictions.","","Produktion: Landwirtschaft\nNachfrage: Alle\n\nverboten auf Sträflingskolonie- und konzerngesteuerten Märkten des Imperiums. Ebenfalls verboten in den meisten föderalen Welten sowie unabhängigen Theokratie- und konzerngesteuerten Märkten., Die getrockneten Blätter dieser natürlich wachsenden Pflanze enthalten Nikotin - ein schwaches und kostengünstiges Narkotikum. Die Blätter werden üblicherweise gekaut oder geraucht und auch bei einigen älteren Ritualen verwendet. Tabak gilt in vielen rechtlichen Hoheitsgebieten als verbotene Substanz.","Produced by: Agricultural\nConsumed by: All\n\nIllegal in Imperial prison colonies and corporate markets. Also illegal in most Federal worlds and independent theocracies and corporate governed worlds., A naturally occurring plant the leaves of which, when dried and shredded, are a source of nicotine, a mild and expensive organic narcotic. Usually chewed or smoked, and used in ancient rituals. Illegal in many jurisdictions.","Produced by: Agricultural\nConsumed by: All\n\nIllegal in Imperial prison colonies and corporate markets. Also illegal in most Federal worlds and independent theocracies and corporate governed worlds., A naturally occurring plant the leaves of which, when dried and shredded, are a source of nicotine, a mild and expensive organic narcotic. Usually chewed or smoked, and used in ancient rituals. Illegal in many jurisdictions.","Produced by: Agricultural\nConsumed by: All\n\nIllegal in Imperial prison colonies and corporate markets. Also illegal in most Federal worlds and independent theocracies and corporate governed worlds., A naturally occurring plant the leaves of which, when dried and shredded, are a source of nicotine, a mild and expensive organic narcotic. Usually chewed or smoked, and used in ancient rituals. Illegal in many jurisdictions.","Производится: Сельско-хозяйственная\nПотребляется: Всеми\n\nВысушенные и измельчённые листья этого растения служат источником никотина, мягкого и дорогого органического наркотика. Обычно его жуют или курят. Его также использовали в древних ритуалах. Вне закона во многих юрисдикциях. Незаконен в имперских тюремных колониях и на корпоративных рынках. Также незаконно в большинстве федеральных миров, независимых теократиях и мирах с корпоративным управлением.","产出于：农业\n消耗于：所有\n\n在帝国监狱殖民地 (Imperial prison colony) 和企业 (corporate) 市场中不合法。在大部分联邦 (Federal) 与独立神权制 (independent theocracy) 与企业 (corporate) 控制下的星系也非法。一种天然植物，其叶片在干燥与粉碎后是弱效而昂贵的生物麻醉剂，尼古丁的来源之一。通常被咀嚼或点燃以吸食，并在古代仪式中有所应用。在许多法域中非法。"
"material.commodity.description.torvalcommercialcontracts","Used by Torval’s supporters to prepare systems handing them in at one of their control systems It is of no value to any one but Torval’s followers. This Item will be out of date at the end of the powerplay week","","Used by Torval’s supporters to prepare systems handing them in at one of their control systems It is of no value to any one but Torval’s followers. This Item will be out of date at the end of the powerplay week","Used by Torval’s supporters to prepare systems handing them in at one of their control systems It is of no value to any one but Torval’s followers. This Item will be out of date at the end of the powerplay week","Used by Torval’s supporters to prepare systems handing them in at one of their control systems It is of no value to any one but Torval’s followers. This Item will be out of date at the end of the powerplay week","Used by Torval’s supporters to prepare systems handing them in at one of their control systems It is of no value to any one but Torval’s followers. This Item will be out of date at the end of the powerplay week","Используется сторонниками Торвал для подготовки систем, сдающих их в одной из своих систем управления. Не представляет никакой ценности ни для кого, кроме последователей Торвала. Этот предмет устареет к концу недели политики","用于给Torval的支持者通过将其上交于已控制星系来准备星系供占据。这对于Torval的追随者以外的人没有任何价值。该货物会在本权力游戏周的末尾过期。"
"material.commodity.description.torvaldeeds","Used by Torval’s supporters to gain control by delivering to the desired system., If you are with another Imperial power you can oppose Torval by delivering this cargo to one of your control systems., Otherwise it is of no value. This Item will be out of date at the end of the powerplay week.","","Used by Torval’s supporters to gain control by delivering to the desired system., If you are with another Imperial power you can oppose Torval by delivering this cargo to one of your control systems., Otherwise it is of no value. This Item will be out of date at the end of the powerplay week.","Used by Torval’s supporters to gain control by delivering to the desired system., If you are with another Imperial power you can oppose Torval by delivering this cargo to one of your control systems., Otherwise it is of no value. This Item will be out of date at the end of the powerplay week.","Used by Torval’s supporters to gain control by delivering to the desired system., If you are with another Imperial power you can oppose Torval by delivering this cargo to one of your control systems., Otherwise it is of no value. This Item will be out of date at the end of the powerplay week.","Used by Torval’s supporters to gain control by delivering to the desired system., If you are with another Imperial power you can oppose Torval by delivering this cargo to one of your control systems., Otherwise it is of no value. This Item will be out of date at the end of the powerplay week.","Используется сторонниками Торвал для получения контроля путем доставки в желаемую систему. Если вы с другой имперской силой, вы можете противостоять Торвал, доставив этот груз в одну из ваших систем контроля. В противном случае он не представляет никакой ценности. Этот предмет будет устаревшим к концу недели политики.","用于给Torval的支持者通过将其运输至目标星系来取得其控制。如果你支持另一个帝国人物，你可以通过将其送至你控制下的星系来对抗Torval，否则它毫无用处。该货物会在本权力游戏周的末尾过期。"
"material.commodity.description.toxandjivirocide","Engineered to order, Toxandji Virocide can be created to target whatever pest or parasite is effecting your crops. This highly intelligent virus can be programmed to self-terminate at the end of a season, or to hibernate in preparation for the next cycle.","","Engineered to order, Toxandji Virocide can be created to target whatever pest or parasite is effecting your crops. This highly intelligent virus can be programmed to self-terminate at the end of a season, or to hibernate in preparation for the next cycle.","Engineered to order, Toxandji Virocide can be created to target whatever pest or parasite is effecting your crops. This highly intelligent virus can be programmed to self-terminate at the end of a season, or to hibernate in preparation for the next cycle.","Engineered to order, Toxandji Virocide can be created to target whatever pest or parasite is effecting your crops. This highly intelligent virus can be programmed to self-terminate at the end of a season, or to hibernate in preparation for the next cycle.","Engineered to order, Toxandji Virocide can be created to target whatever pest or parasite is effecting your crops. This highly intelligent virus can be programmed to self-terminate at the end of a season, or to hibernate in preparation for the next cycle.","Изготавливаемые на заказ Токсанджийские вирициды поражают определённый вид угрожающих вашим посевам вредителей или паразитов. Высокоинтеллектуальный вирус можно запрограммировать на самоуничтожение по окончанию посевного периода или на гибернацию и подготовку к новому циклу.","Toxandji Virocide根据订单定制病毒，能用于针对任何正在影响你的庄稼的害虫或寄生虫。这种高度智慧的病毒能被编程以在一个季节结束时自毁，或进入休眠来为下个周期做准备。"
"material.commodity.description.toxicwaste","Toxic waste is illegal in most parts of the galaxy., Hazardous toxic waste that is unsafe for human contact. Highly volatile, likely to leak and may explode when damaged.","","Toxic waste is illegal in most parts of the galaxy., Hazardous toxic waste that is unsafe for human contact. Highly volatile, likely to leak and may explode when damaged.","Toxic waste is illegal in most parts of the galaxy., Hazardous toxic waste that is unsafe for human contact. Highly volatile, likely to leak and may explode when damaged.","Toxic waste is illegal in most parts of the galaxy., Hazardous toxic waste that is unsafe for human contact. Highly volatile, likely to leak and may explode when damaged.","Toxic waste is illegal in most parts of the galaxy., Hazardous toxic waste that is unsafe for human contact. Highly volatile, likely to leak and may explode when damaged.","Токсичные отходы находятся вне закона в большинстве регионов галактики. Вредные токсичные отходы, контакт с которыми опасен для людей.","有毒废料在银河系的大多数地区都是非法的。危险的毒性废料，不适合人类接触。极不稳定，在容器损坏后很可能泄露并爆炸。"
"material.commodity.description.transgeniconionhead","A genetically altered strain of the Onionhead flower, chemically changed to circumvent federal laws. This strain has been designed to survive in harsher climates, but its seeds contain the same well-known psychedelic narcotic. Federal lawmakers are working fast to legislate against this new breed.","","A genetically altered strain of the Onionhead flower, chemically changed to circumvent federal laws. This strain has been designed to survive in harsher climates, but its seeds contain the same well-known psychedelic narcotic. Federal lawmakers are working fast to legislate against this new breed.","A genetically altered strain of the Onionhead flower, chemically changed to circumvent federal laws. This strain has been designed to survive in harsher climates, but its seeds contain the same well-known psychedelic narcotic. Federal lawmakers are working fast to legislate against this new breed.","A genetically altered strain of the Onionhead flower, chemically changed to circumvent federal laws. This strain has been designed to survive in harsher climates, but its seeds contain the same well-known psychedelic narcotic. Federal lawmakers are working fast to legislate against this new breed.","A genetically altered strain of the Onionhead flower, chemically changed to circumvent federal laws. This strain has been designed to survive in harsher climates, but its seeds contain the same well-known psychedelic narcotic. Federal lawmakers are working fast to legislate against this new breed.","Генетически модифицированная разновидность луковой головки, изменённая химическим образом в обход федеральных законов. Эта разновидность рассчитана на выживание в суровом климате с сохранением в своих семенах известных по обычной разновидности психоделических наркотических веществ. Федеральные законодатели работают в ускоренном порядке над запретом новой разновидности.","一种经过基因改造的洋葱头花变种，调整了化学结构来规避联邦法律制裁。该亚种被特殊设计以在更恶劣的气候下生存，但其种子包含着相同的知名神经麻醉剂。联邦立法者正迅速开展立法工作来禁止这种新品种。"
"material.commodity.description.trinketsoffortune","This container appears to hold an assorted collection of low-value trinkets, knick-knacks and statuettes. Such trinkets are generally used by superstitious pilots to try and win favour with Lady Fortuna. However, these particular knick-knacks have a much more valuable prize hidden within.","","This container appears to hold an assorted collection of low-value trinkets, knick-knacks and statuettes. Such trinkets are generally used by superstitious pilots to try and win favour with Lady Fortuna. However, these particular knick-knacks have a much more valuable prize hidden within.","This container appears to hold an assorted collection of low-value trinkets, knick-knacks and statuettes. Such trinkets are generally used by superstitious pilots to try and win favour with Lady Fortuna. However, these particular knick-knacks have a much more valuable prize hidden within.","This container appears to hold an assorted collection of low-value trinkets, knick-knacks and statuettes. Such trinkets are generally used by superstitious pilots to try and win favour with Lady Fortuna. However, these particular knick-knacks have a much more valuable prize hidden within.","This container appears to hold an assorted collection of low-value trinkets, knick-knacks and statuettes. Such trinkets are generally used by superstitious pilots to try and win favour with Lady Fortuna. However, these particular knick-knacks have a much more valuable prize hidden within.","В контейнере, похоже, содержатся разнообразные малоценные безделушки, побрякушки и статуэтки. Обычно с помощью подобных предметов суеверные пилоты пытаются завоевать расположение госпожи Удачи. Но вот эти конкретные безделушки таят в себе нечто куда более ценное.","这个容器貌似装有各种低价值的小饰品，装饰物与雕像。这种饰品通常被迷信的飞行员用于试图讨好幸运女神。不过，这些特别的装饰品本身有比这多得多的价值。"
"material.commodity.description.tritium","Tritium is a beta-emitting radioactive isotope of hydrogen.","","Tritium ist ein radioaktiver Betastrahler, ein Isotop von Wasserstoff und wichtiger Bestandteil bei der Beschleunigung von Kernreaktionen.","Tritium is a beta-emitting radioactive isotope of hydrogen.","Tritium is a beta-emitting radioactive isotope of hydrogen.","Tritium is a beta-emitting radioactive isotope of hydrogen.","Тритий это бета-излучающий радиоактивный изотоп водорода.","氚是一种释放贝塔粒子的放射性氢同位素。"
"material.commodity.description.undergroundsupport","Used by Grom’s supporters to prepare systems by delivering weapons to the desired system, so they are of no value to any one but his followers. This Item will be out of date at the end of the Powerplay week.","","Used by Grom’s supporters to prepare systems by delivering weapons to the desired system, so they are of no value to any one but his followers. This Item will be out of date at the end of the Powerplay week.","Used by Grom’s supporters to prepare systems by delivering weapons to the desired system, so they are of no value to any one but his followers. This Item will be out of date at the end of the Powerplay week.","Used by Grom’s supporters to prepare systems by delivering weapons to the desired system, so they are of no value to any one but his followers. This Item will be out of date at the end of the Powerplay week.","Used by Grom’s supporters to prepare systems by delivering weapons to the desired system, so they are of no value to any one but his followers. This Item will be out of date at the end of the Powerplay week.","Используется сторонниками Грома для подготовки систем путем доставки оружия в нужную систему, поэтому они не представляют никакой ценности ни для кого, кроме его последователей. Этот предмет будет устаревшим к концу недели политики.","用于给Grom的支持者通过将武器运输至目标星系来准备星系供占据，所以这对于他的追随者以外的人没有任何价值。该货物会在本权力游戏周的末尾过期。"
"material.commodity.description.unknown","Unknown","","Unknown","Unknown","Inconnu","Unknown","Неизвестно","未知"
